Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
19635587,Dept. of Speculation,Jenny Offill,"Offill, Jenny",,"=""""","=""""",0,3.76,Knopf,Kindle Edition,192,2014,2014,,2020/03/22,"to-read, ab-current-tbr","to-read (#302), ab-current-tbr (#150)",to-read,,,,0,,,0,,,,,
39215986,The Quiet American,Graham Greene,"Greene, Graham",,"=""""","=""""",0,3.96,Open Road Media,Kindle Edition,232,2018,1955,,2020/02/09,"to-read, ab-current-tbr","to-read (#95), ab-current-tbr (#85)",to-read,,,,0,,,0,,,,,
23632478,Solaris,Stanisław Lem,"Lem, Stanisław",Bill Johnston,"=""""","=""""",0,3.99,Pro Auctore Wojciech Zemek,Kindle Edition,179,2014,1961,,2020/10/07,"to-read, rec-to-me, ab-current-tbr","to-read (#870), rec-to-me (#75), ab-current-tbr (#285)",to-read,,,,0,,,0,,,,,
139826,"The Dreamer Wakes (The Story of the Stone, #5)",Cao Xueqin,"Xueqin, Cao","John Minford, Gao E","=""014044372X""","=""9780140443721""",0,4.33,Penguin Group,Paperback,384,1986,1791,,2022/04/22,"to-read, tr-brain-power-needed","to-read (#1296), tr-brain-power-needed (#50)",to-read,,,,0,,,0,,,,,
139820,"The Debt of Tears (The Story of the Stone, #4)",Cao Xueqin,"Xueqin, Cao","John Minford, Gao E","=""0140443711""","=""9780140443714""",0,4.33,Penguin Group,Paperback,400,1982,1791,,2022/04/22,"to-read, tr-brain-power-needed","to-read (#1295), tr-brain-power-needed (#49)",to-read,,,,0,,,0,,,,,
1404411,"The Warning Voice (The Story of the Stone, #3)",Cao Xueqin,"Xueqin, Cao",David Hawkes,"=""0140443703""","=""9780140443707""",0,4.44,Penguin Group,Paperback,640,1981,1791,,2022/04/22,"to-read, tr-brain-power-needed","to-read (#1294), tr-brain-power-needed (#48)",to-read,,,,0,,,0,,,,,
981885,"The Crab-Flower Club (The Story of the Stone, #2)",Cao Xueqin,"Xueqin, Cao",David Hawkes,"=""0140443266""","=""9780140443264""",0,4.33,Penguin Group,Paperback,603,1977,1791,,2022/04/22,"to-read, tr-brain-power-needed","to-read (#1293), tr-brain-power-needed (#47)",to-read,,,,0,,,0,,,,,
19986922,Madame Bovary (Modern Library Classics),Gustave Flaubert,"Flaubert, Gustave",Adam Thorpe,"=""""","=""""",0,3.69,Modern Library,Kindle Edition,466,2013,1856,,2020/04/29,"to-read, ab-current-tbr","to-read (#412), ab-current-tbr (#163)",to-read,,,,0,,,0,,,,,
46182,In Watermelon Sugar,Richard Brautigan,"Brautigan, Richard",,"=""0099437597""","=""9780099437598""",0,3.83,Vintage Classics,Paperback,144,2002,1968,,2022/04/22,"to-read, tr-brain-power-needed","to-read (#1291), tr-brain-power-needed (#45)",to-read,,,,0,,,0,,,,,
20433915,The Alienist and Other Stories of Nineteenth-Century Brazil,Machado de Assis,"Assis, Machado de",John Charles Chasteen,"=""""","=""""",0,3.92,"Hackett Publishing Company, Inc.",Kindle Edition,151,2013,,,2022/04/22,"to-read, rec-to-me, tr-brain-power-needed","to-read (#1290), rec-to-me (#107), tr-brain-power-needed (#44)",to-read,,,,0,,,0,,,,,
43512398,Chinese Fairy Tales and Fantasies,Moss Roberts,"Roberts, Moss",,"=""0394739949""","=""9780394739946""",0,3.88,Pantheon,Paperback,288,1980,1980,,2022/04/21,"to-read, ab-current-tbr","to-read (#1266), ab-current-tbr (#52)",to-read,,,,0,,,0,,,,,
43512302,Japanese Tales,Royall  Tyler,"Tyler, Royall",,"=""0375714510""","=""9780375714511""",0,3.90,Pantheon,Paperback,400,2002,1980,,2022/04/21,"to-read, ab-current-tbr","to-read (#1265), ab-current-tbr (#51)",to-read,,,,0,,,0,,,,,
43512363,Irish Folk Tales,Henry Glassie,"Glassie, Henry",,"=""0679774122""","=""9780679774129""",0,3.94,Pantheon,Paperback,368,1997,1985,,2022/04/21,"to-read, ab-current-tbr","to-read (#1270), ab-current-tbr (#56)",to-read,,,,0,,,0,,,,,
43512445,The Complete Grimm's Fairy Tales,Jacob Grimm,"Grimm, Jacob","Wilhelm Grimm, Josef Scharl, Padraic Colum, Joseph Campbell, Margaret Raine Hunt","=""""","=""""",0,4.28,Pantheon Books,Paperback,880,1976,1812,,2022/04/21,"to-read, ab-current-tbr","to-read (#1271), ab-current-tbr (#57)",to-read,,,,0,,,0,,,,,
43511851,Latin American Folktales,John Bierhorst,"Bierhorst, John",,"=""0375714391""","=""9780375714399""",0,3.87,Pantheon,Paperback,400,2003,2001,,2022/04/21,"to-read, ab-current-tbr","to-read (#1273), ab-current-tbr (#59)",to-read,,,,0,,,0,,,,,
43512278,Yiddish Folktales,Beatrice Silverman Weinreich,"Weinreich, Beatrice Silverman",Leonard Wolf,"=""0805210903""","=""9780805210903""",0,4.09,Schocken,Paperback,448,1997,1988,,2022/04/21,"to-read, ab-current-tbr","to-read (#1267), ab-current-tbr (#53)",to-read,,,,0,,,0,,,,,
43512378,Favorite Folktales from Around the World,Jane Yolen,"Yolen, Jane",,"=""0394751884""","=""9780394751887""",0,4.15,Pantheon,Paperback,498,2018,1986,,2022/04/21,"to-read, ab-current-tbr","to-read (#1264), ab-current-tbr (#50)",to-read,,,,0,,,0,,,,,
43512393,Norwegian Folktales,Peter Christen Asbjørnsen,"Asbjørnsen, Peter Christen","Jørgen Engebretsen Moe, Pat Shaw, Carl Norman","=""0394710541""","=""9780394710549""",0,3.99,Pantheon Books,Paperback,192,1982,1868,,2022/04/21,"to-read, ab-current-tbr","to-read (#1268), ab-current-tbr (#54)",to-read,,,,0,,,0,,,,,
53175527,The Doors of Eden,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""0316705802""","=""9780316705806""",0,3.86,Orbit,Paperback,599,2020,2020,,2022/04/21,"to-read, ab-current-tbr","to-read (#1284), ab-current-tbr (#272)",to-read,,,,0,,,0,,,,,
57073124,A Certain Hunger,Chelsea G. Summers,"Summers, Chelsea G.",,"=""1951213432""","=""9781951213435""",0,4.05,Unnamed Press,Paperback,254,2021,2019,,2020/11/22,"to-read, ab-current-tbr","to-read (#931), ab-current-tbr (#36)",to-read,,,,0,,,0,,,,,
8477057,Daytripper,Fábio Moon,"Moon, Fábio","Gabriel Bá, Craig Thompson, Dave    Stewart, Sean Konot","=""1401229697""","=""9781401229696""",5,4.33,Vertigo (DC Comics),Paperback,256,2011,2011,2020/03/27,2020/02/09,rec-favorites,rec-favorites (#15),read,Cremate me with this book. ,,,1,,,0,,,,,
31944643,On Imagination,Mary Ruefle,"Ruefle, Mary",,"=""1941411479""","=""9781941411476""",0,4.26,Sarabande Books,Paperback,32,2017,2017,2021/01/25,2020/08/22,rec-would-recommend,rec-would-recommend (#48),read,I cannot begin to express the absolute joy I felt while reading this. I came in with no expectations and was just blown away. I just might read it whenever I’m feeling down from here on out; It’s exactly what I needed on a day like today.,,,1,,,0,,,,,
11406473,Crucial Conversations: Tools for Talking When Stakes Are High,Kerry Patterson,"Patterson, Kerry","Joseph Grenny, Ron McMillan, Al Switzler, Stephen R. Covey","=""0071771328""","=""9780071771320""",0,4.04,McGraw-Hill Education,Paperback,244,2012,2002,,2020/03/07,"to-read, tr-brain-power-needed-work-related, ab-current-tbr","to-read (#281), tr-brain-power-needed-work-related (#19), ab-current-tbr (#284)",to-read,,,,0,,,0,,,,,
20179991,The Adventures and Memoirs of Sherlock Holmes (Modern Library Classics),Arthur Conan Doyle,"Doyle, Arthur Conan",John Berendt,"=""""","=""""",0,4.34,Modern Library,Kindle Edition,152,2011,1892,,2022/04/21,"to-read, ab-current-tbr","to-read (#1289), ab-current-tbr (#283)",to-read,,,,0,,,0,,,,,
29870426,Hocus Pocus,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",0,3.83,Vintage Books,Paperback,268,1991,1990,,2022/04/21,"to-read, ab-current-tbr","to-read (#1288), ab-current-tbr (#282)",to-read,,,,0,,,0,,,,,
51799,The Decameron,Giovanni Boccaccio,"Boccaccio, Giovanni",G.H. McWilliam,"=""0140449302""","=""9780140449303""",0,3.89,Penguin Books,Paperback,909,2003,1349,,2020/07/21,"to-read, ab-current-tbr","to-read (#689), ab-current-tbr (#280)",to-read,,,,0,,,0,,,,,
3302841,The Curious Case of Benjamin Button and Other Jazz Age Stories,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Patrick O'Donnell,"=""0143105493""","=""9780143105497""",0,3.56,Penguin Classics,Paperback,464,2008,1922,,2020/10/18,"to-read, ab-current-tbr","to-read (#887), ab-current-tbr (#279)",to-read,,,,0,,,0,,,,,
32057762,The Famished Road,Ben Okri,"Okri, Ben",,"=""""","=""""",0,3.73,Open Road Media,Kindle Edition,451,2016,1991,,2020/04/13,"to-read, ab-current-tbr","to-read (#330), ab-current-tbr (#278)",to-read,,,,0,,,0,,,,,
17646,The Tent,Margaret Atwood,"Atwood, Margaret",,"=""0385516681""","=""9780385516686""",0,3.69,Nan A. Talese,Hardcover,159,2006,2006,,2022/04/21,"to-read, ab-current-tbr","to-read (#1287), ab-current-tbr (#276)",to-read,,,,0,,,0,,,,,
17698,The Cossacks,Leo Tolstoy,"Tolstoy, Leo","Peter Constantine, Cynthia Ozick","=""0812975049""","=""9780812975048""",0,3.79,Modern Library,Paperback,161,2006,1863,,2022/04/21,"to-read, ab-current-tbr","to-read (#1285), ab-current-tbr (#274)",to-read,,,,0,,,0,,,,,
55278507,"Shards of Earth (The Final Architecture, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1549106392""","=""9781549106392""",0,4.22,Orbit,Audiobook,561,2021,2021,,2022/04/21,"to-read, ab-current-tbr","to-read (#1283), ab-current-tbr (#271)",to-read,,,,0,,,0,,,,,
36642458,"Skyward (Skyward, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""1473217857""","=""9781473217850""",0,4.50,Gollancz,Hardcover,513,2018,2018,,2022/04/21,"to-read, ab-current-tbr","to-read (#1282), ab-current-tbr (#270)",to-read,,,,0,,,0,,,,,
7922146,Gender Outlaws: The Next Generation,Kate Bornstein,"Bornstein, Kate",S. Bear Bergman,"=""1580053084""","=""9781580053082""",0,4.09,Seal Press,Paperback,304,2010,2010,,2022/04/21,"to-read, ab-current-tbr","to-read (#1281), ab-current-tbr (#269)",to-read,,,,0,,,0,,,,,
34785405,Picnic at Hanging Rock,Joan Lindsay,"Lindsay, Joan",Maile Meloy,"=""0143132059""","=""9780143132059""",0,3.68,Penguin Group,Paperback,224,2017,1967,,2022/04/21,"to-read, ab-current-tbr","to-read (#1280), ab-current-tbr (#268)",to-read,,,,0,,,0,,,,,
40121993,The Collected Schizophrenias: Essays,Esmé Weijun Wang,"Wang, Esmé Weijun",,"=""1555978274""","=""9781555978273""",0,4.15,Graywolf Press,Paperback,208,2019,2019,,2022/04/21,"to-read, ab-current-tbr","to-read (#1279), ab-current-tbr (#267)",to-read,,,,0,,,0,,,,,
42981796,The Bilingual Brain: And What It Tells Us about the Science of Language,Albert Costa,"Costa, Albert",,"=""0241391512""","=""9780241391518""",0,3.83,Allen Lane,Hardcover,176,2020,2020,,2022/04/21,"to-read, ab-current-tbr","to-read (#1278), ab-current-tbr (#266)",to-read,,,,0,,,0,,,,,
5481,Brave New World Revisited,Aldous Huxley,"Huxley, Aldous",,"=""0060898526""","=""9780060898526""",0,3.95,Harper Perennial Modern Classics,Paperback,123,2006,1958,,2022/04/21,"to-read, ab-current-tbr","to-read (#1277), ab-current-tbr (#265)",to-read,,,,0,,,0,,,,,
15994527,The Woman in White,Wilkie Collins,"Collins, Wilkie",,"=""0141389435""","=""9780141389431""",0,4.00,Penguin Books,Paperback,702,2012,1859,,2020/04/29,"to-read, rec-to-me, ab-current-tbr","to-read (#377), rec-to-me (#64), ab-current-tbr (#263)",to-read,,,,0,,,0,,,,,
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,"Cain, Susan",,"=""0307352145""","=""9780307352149""",0,4.07,"Crown Publishing Group/Random House, Inc.",Hardcover,333,2012,2012,,2020/08/06,"to-read, tr-brain-power-needed-work-related, ab-current-tbr","to-read (#737), tr-brain-power-needed-work-related (#17), ab-current-tbr (#262)",to-read,,,,0,,,0,,,,,
40914165,The Book Woman of Troublesome Creek,Kim Michele Richardson,"Richardson, Kim Michele",,"=""""","=""""",0,4.23,Sourcebooks Landmark,Paperback,309,2019,2019,,2020/08/29,"to-read, rec-to-me, ab-current-tbr","to-read (#802), rec-to-me (#54), ab-current-tbr (#261)",to-read,,,,0,,,0,,,,,
22822858,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,"=""""","=""""",0,4.33,Doubleday,Hardcover,720,2015,2015,,2019/01/03,"to-read, tr-emotional-damage-expected, ab-current-tbr","to-read (#6), tr-emotional-damage-expected (#10), ab-current-tbr (#260)",to-read,,,,0,,,0,,,,,
45154155,The Deep,Alex   Rogers,"Rogers, Alex",,"=""1472253949""","=""9781472253941""",0,4.11,Headline Publishing Group,Paperback,480,2019,,,2020/09/25,"to-read, ab-current-tbr","to-read (#840), ab-current-tbr (#259)",to-read,,,,0,,,0,,,,,
12127810,"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,"Riordan, Rick",,"=""1423146727""","=""9781423146728""",0,4.54,Disney-Hyperion Books,Hardcover,597,2013,2013,,2021/06/20,"to-read, ab-current-tbr","to-read (#1052), ab-current-tbr (#258)",to-read,,,,0,,,0,,,,,
43261127,Tiny Habits: The Small Changes That Change Everything,B.J.  Fogg,"Fogg, B.J.",,"=""0358003326""","=""9780358003328""",0,4.17,Mariner Books,Hardcover,320,2020,2019,,2021/06/13,"to-read, rec-to-me, ab-current-tbr","to-read (#1032), rec-to-me (#89), ab-current-tbr (#257)",to-read,,,,0,,,0,,,,,
44326461,Hello I Want to Die Please Fix Me: Depression in the First Person,Anna Mehler Paperny,"Paperny, Anna Mehler",,"=""0735272824""","=""9780735272828""",0,3.99,Random House Canada,Paperback,352,2019,2019,,2021/07/28,"to-read, ab-current-tbr","to-read (#1091), ab-current-tbr (#256)",to-read,,,,0,,,0,,,,,
54785556,Until Proven Safe: The History and Future of Quarantine,Geoff Manaugh,"Manaugh, Geoff",Nicola Twilley,"=""0374126585""","=""9780374126582""",0,3.94,MCD,Hardcover,416,2021,2021,,2021/07/17,"to-read, ab-current-tbr","to-read (#1071), ab-current-tbr (#255)",to-read,,,,0,,,0,,,,,
18705209,"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,"Riordan, Rick",,"=""1484724917""","=""9781423146735""",0,4.42,Disney-Hyperion Books,Hardcover,528,2014,2014,,2021/06/20,"to-read, ab-current-tbr","to-read (#1053), ab-current-tbr (#254)",to-read,,,,0,,,0,,,,,
54303114,Dress Codes: How the Laws of Fashion Made History,Richard Thompson Ford,"Ford, Richard Thompson",,"=""1501180061""","=""9781501180064""",0,3.89,Simon & Schuster,Hardcover,464,2021,2021,,2021/09/08,"to-read, ab-current-tbr","to-read (#1118), ab-current-tbr (#253)",to-read,,,,0,,,0,,,,,
22514020,NeuroTribes: The Legacy of Autism and the Future of Neurodiversity,Steve Silberman,"Silberman, Steve",,"=""158333467X""","=""9781583334676""",0,4.31,Avery/Penguin Random House LLC,Hardcover,477,2015,2015,,2021/12/02,"to-read, tr-brain-power-needed, tr-knowledge-please, ab-current-tbr","to-read (#1149), tr-brain-power-needed (#37), tr-knowledge-please (#33), ab-current-tbr (#252)",to-read,,,,0,,,0,,,,,
26881272,The Satanic Verses,Salman Rushdie,"Rushdie, Salman",,"=""0963270702""","=""9780963270702""",0,3.70,Vintage,Paperback,560,1998,1988,,2020/08/18,"to-read, ab-current-tbr","to-read (#778), ab-current-tbr (#251)",to-read,,,,0,,,0,,,,,
48577269,Tyll,Daniel Kehlmann,"Kehlmann, Daniel",,"=""1529403669""","=""9781529403664""",0,3.95,Hachette Australia (Quercus),Paperback,336,2020,2017,,2020/05/25,"to-read, ab-current-tbr","to-read (#509), ab-current-tbr (#250)",to-read,,,,0,,,0,,,,,
5485,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060850523""","=""9780060850524""",0,3.99,Harper Perennial Modern Classics,Paperback,288,2006,1932,2015/04/10,2013/05/03,ab-current-tbr,ab-current-tbr (#249),read,"To say that I despise this book would be an incredible understatement after the horrors I endured reading it in the 10th grade. I will never forgive Huxley for the literary slights I was forced to endure in this novel, some including but not limited to the chapter where it is impossible to understand who is speaking and literally the entire ending of the novel. Also, I find the use of Biblical innuendo a bit exhausting in American literature and expected something different from such a supposedly monumental novel in dystopian fiction. <br/><br/>I am bitter to this day.<br/><br/>---<br/><br/>Update: I am looking to re-read this book in the future, and will add an additional updated review below this one upon reread. It has been over 5 years since I've read this book after all, and I thought I'd give it another chance.",,,1,,,0,,,,,
39961982,Eleanor Oliphant Is Completely Fine,Gail Honeyman,"Honeyman, Gail",,"=""0735220697""","=""9780735220690""",0,4.26,Penguin Books,Paperback,325,2018,2017,,2020/01/15,"to-read, tr-people-knowledge-please, ab-current-tbr","to-read (#10), tr-people-knowledge-please (#1), ab-current-tbr (#248)",to-read,,,,0,,,0,,,,,
4204453,The Screwtape Letters,C.S. Lewis,"Lewis, C.S.",,"=""""","=""""",0,4.24,Time Incorporated,Paperback,134,1963,1942,,2020/03/07,"to-read, ab-current-tbr","to-read (#280), ab-current-tbr (#247)",to-read,,,,0,,,0,,,,,
42121525,Migrations,Charlotte McConaghy,"McConaghy, Charlotte",,"=""125020402X""","=""9781250204028""",0,4.16,Flatiron Books,Hardcover,256,2020,2020,,2020/03/15,"to-read, ab-current-tbr","to-read (#293), ab-current-tbr (#246)",to-read,,,,0,,,0,,,,,
57525734,Critical Role: Vox Machina—Kith & Kin,Marieke Nijkamp,"Nijkamp, Marieke",,"=""0593496620""","=""9780593496626""",0,4.07,Del Rey Books,Hardcover,352,2021,2021,,2021/11/27,"to-read, tr-dissociation-vibes, ab-current-tbr","to-read (#1145), tr-dissociation-vibes (#69), ab-current-tbr (#245)",to-read,,,,0,,,0,,,,,
7278057,Kraken,China Miéville,"Miéville, China",,"=""0330492322""","=""9780330492324""",0,3.61,Pan Books,Paperback,481,2011,2010,,2021/07/31,"to-read, ab-current-tbr","to-read (#1093), ab-current-tbr (#244)",to-read,,,,0,,,0,,,,,
10362658,"Perdido Street Station (New Crobuzon, #1)",China Miéville,"Miéville, China",,"=""0330534238""","=""9780330534239""",0,3.96,Pan Books,Paperback,867,2011,2000,,2021/08/25,"to-read, rec-to-me, ab-current-tbr","to-read (#1113), rec-to-me (#90), ab-current-tbr (#243)",to-read,,,,0,,,0,,,,,
9461562,"The Cloud Roads (Books of the Raksura, #1)",Martha Wells,"Wells, Martha",,"=""1597802166""","=""9781597802161""",0,3.97,Night Shade Books,Paperback,278,2011,2011,,2021/02/08,"to-read, ab-current-tbr","to-read (#969), ab-current-tbr (#242)",to-read,,,,0,,,0,,,,,
52504334,"A Master of Djinn (Dead Djinn Universe, #1)",P. Djèlí Clark,"Clark, P. Djèlí",,"=""""","=""""",0,4.14,Tor.com,Kindle Edition,396,2021,2021,,2020/11/15,"to-read, ab-current-tbr","to-read (#922), ab-current-tbr (#241)",to-read,,,,0,,,0,,,,,
13542572,The Double Death of Quincas Water-Bray,Jorge Amado,"Amado, Jorge","Gregory Rabassa, Rivka Galchen","=""0143106368""","=""9780143106364""",0,3.78,Penguin Books Ltd,Paperback,96,2012,1959,,2020/08/14,"to-read, ab-current-tbr","to-read (#769), ab-current-tbr (#240)",to-read,,,,0,,,0,,,,,
386413,Fingersmith,Sarah Waters,"Waters, Sarah",,"=""""","=""""",0,4.00,Virago Press,Paperback,549,2005,2002,,2020/02/09,"to-read, rec-to-me, tr-dissociation-vibes, ab-current-tbr","to-read (#43), rec-to-me (#21), tr-dissociation-vibes (#37), ab-current-tbr (#239)",to-read,,,,0,,,0,,,,,
13793239,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",Graham Sleight,"=""1780220383""","=""9781780220383""",0,4.09,Phoenix,Paperback,193,2012,1968,,2020/02/14,"to-read, ab-current-tbr","to-read (#222), ab-current-tbr (#238)",to-read,,,,0,,,0,,,,,
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",0,4.17,Bantam,Hardcover,244,2004,1951,,2022/04/21,"to-read, tr-dissociation-vibes, ab-current-tbr","to-read (#1249), tr-dissociation-vibes (#39), ab-current-tbr (#237)",to-read,,,,0,,,0,,,,,
29581,Foundation and Empire (Foundation #2),Isaac Asimov,"Asimov, Isaac",,"=""0553803727""","=""9780553803723""",0,4.22,Spectra Books,Hardcover,244,2004,1952,,2022/04/21,"to-read, tr-dissociation-vibes, ab-current-tbr","to-read (#1250), tr-dissociation-vibes (#40), ab-current-tbr (#236)",to-read,,,,0,,,0,,,,,
3682,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,"Bray, Libba",,"=""0689875347""","=""9780689875342""",0,3.79,Simon and Schuster,Hardcover,403,2003,2003,,2022/04/05,"to-read, rec-to-me, tr-dissociation-vibes, ab-current-tbr","to-read (#1202), rec-to-me (#98), tr-dissociation-vibes (#17), ab-current-tbr (#235)",to-read,,,,0,,,0,,,,,
7969594,"Warbreaker (Warbreaker, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0575097469""","=""9780575097469""",0,4.29,Gollancz,Paperback,652,2012,2009,,2020/02/09,"to-read, tr-dissociation-vibes, ab-current-tbr","to-read (#82), tr-dissociation-vibes (#59), ab-current-tbr (#234)",to-read,,,,0,,,0,,,,,
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna",,"=""""","=""""",0,3.84,Tor Books,Paperback,1006,2006,2004,,2020/03/16,"to-read, rec-to-me, ab-current-tbr","to-read (#299), rec-to-me (#70), ab-current-tbr (#233)",to-read,,,,0,,,0,,,,,
9125646,On Black Sisters Street,Chika Unigwe,"Unigwe, Chika",,"=""1400068339""","=""9781400068333""",0,3.86,Random House,Hardcover,258,2011,2007,,2020/06/26,"to-read, ab-current-tbr","to-read (#612), ab-current-tbr (#232)",to-read,,,,0,,,0,,,,,
21136265,Under The Skin,Michel Faber,"Faber, Michel",,"=""""","=""""",0,3.74,Canongate Books Ltd,Paperback,296,2014,2000,,2022/01/09,"to-read, tr-emotional-damage-expected, ab-current-tbr","to-read (#1155), tr-emotional-damage-expected (#32), ab-current-tbr (#231)",to-read,,,,0,,,0,,,,,
